product_name;merchant_image_url;description;search_price;brand_name;category;ingredients;Anwendung;vegan;alcoholFree;fragranceFree
Medicube - Pdrn Pink Cica Soothing Toner - Glow Gesichtswasser - pdrn Pink Cica Soothing Toner 250ml;https://media.sephora.eu/content/dam/digital/pim/published/M/MEDICUBE/801616/391251-media_swatch-0.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;Glow booster toner: aufhellendes gesichtswasser mit rosen-pdrn, das das hautbild verbessert und für einen natürlichen glow sorgt. Mit dieser lotion erhältst du einen klaren und strahlenden teint, der zahlreiche positive effekte für die haut hat.• verfeinert das hautbild und boostet den natürlichen strahlenden glow.• angereichert mit rosen-pdrn, um die vitalität der haut zu erhöhen, den teint zu vereinheitlichen und die hautbarriere zu stärken.• formuliert mit einem komplex aus 5 peptidarten, um den glow der haut zu boosten und ihre straffheit zu fördern.  Medicube - Pdrn pink cica soothing toner - glow gesichtswasser - -pdrn pink cica soothing toner 250ml;22.95;Medicube;Serum;Water, Butylene Glycol, Glycerin, Niacinamide, 1,2-hexanediol, Xylitol, Sodium Citrate, Ethylhexylglycerin, Allantoin, Caprylyl Glycol, Citric Acid, Adenosine, Polyglyceryl-10 Laurate, Disodium EDTA, Polyglyceryl-4 Laurate, Caprylyl/capryl Glucoside, Cyanocobalamin, Rosa Damascena Extract, Sodium DNA, Gluconolactone, Prunus Mume Fruit Extract, Pyrus Malus (apple) Fruit Extract, Carica Papaya (papaya) Fruit Extract, Vitis Vinifera (grape) Fruit Extract, Centella Asiatica Leaf Extract, Centella Asiatica Extract, Sodium Hyaluronate, Zea Mays (corn) Leaf Extract, Copper Tripeptide-1, Acetyl Hexapeptide-8, Palmitoyl Pentapeptide-4, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Glycine, Glutamic Acid, Arginine;Trage eine passende Menge auf das Gesicht auf.;true;True;true
Medicube - Pdrn Pink Collagen Toning Gel Toner Pad - Straffende Glow Gesichtspads - pdrn Pink Collagen Toning Toner Pad;https://media.sephora.eu/content/dam/digital/pim/published/M/MEDICUBE/811492/401003-media_swatch-0.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;Innovative gel-pads mit kollagen, die entwickelt wurden, um die haut zu hydratisieren, zu straffen und aufzuhellen – alles in einem einzigen schritt.diese gel-pads mit praller textur sind mit pdrn (lachs-dna) und ultraniedermolekularem kollagen (200 da) formuliert. Sie dringen tief in die haut ein, verbessern ihre elastizität und enthüllen einen strahlenden und einheitlichen teint.• die pdrn-technologie hilft, pigmentflecken, aknemale und hautunregelmäßigkeiten zu reduzieren und sorgt für einen glass-skin-effekt.• das niedermolekulare kollagen polstert auf und glättet die haut, gleichzeitig verbessert es ihre festigkeit.• niacinamid und madecassosid beruhigen irritationen und stärken die hautbarriere.• die erfrischende gel-textur bietet ein strahlendes und frisches finish – ideal für die tägliche anwendung.  Medicube - Pdrn pink collagen toning gel toner pad - straffende glow gesichtspads - -pdrn pink collagen toning toner pad;28.95;Medicube;Serum;Water, Glycerin, Methylpropanediol, Niacinamide, Xylitol, Hydroxyacetophenone, Octyldodeceth-16, Diglycerin, Allantoin, Cellulose Gum, Ethylhexylglycerin, Hydroxyethylcellulose, Sodium Citrate, Sodium Gluconate, Dipropylene Glycol, Adenosine, Butylene Glycol, 1,2-Hexanediol, Citric Acid, Cyanocobalamin, Anthemis Nobilis Flower Oil, Pyrus Communis (Pear) Fruit Extract, Rosa Damascena Flower Water, Prunus Persica (Peach) Fruit Extract, Thuja Orientalis Extract, Jasminum Officinale (Jasmine) Flower Water, Citrus Aurantium Amara (Bitter Orange) Flower Extract, Centella Asiatica Extract, Allium Cepa (Onion) Bulb Extract, Chamomilla Recutita (Matricaria) Extract, Salvia Officinalis (Sage) Extract, Rosmarinus Officinalis (Rosemary) Leaf Oil, Hedera Helix (Ivy) Leaf/Stem Extract, Cucumis Melo (Melon) Fruit Extract, Hibiscus Esculentus Fruit Extract, Carum Petroselinum (Parsley) Extract, Corchorus Olitorius Leaf Extract, Polygonum Cuspidatum Root Extract, Collagen, Artemisia Annua Extract, Nelumbium Speciosum Flower Extract, Oryza Sativa (Rice) Extract, Saccharomyces Ferment, Sodium DNA, Capryloyl Salicylic Acid, Caprylic/Capric Triglyceride, Hydrogenated Phosphatidylcholine, Sucrose Stearate, Phaseolus Radiatus Seed Extract, Hydrogenated Lecithin, Cetearyl Alcohol, Retinol, Polyglyceryl-10 Myristate, Tocopheryl Acetate, Asiaticoside, Madecassic Acid, Madecassoside, Asiatic Acid;"1. Öffne das Tütchen mit der PDRN Lachs-DNA-Essenz.
2. Gib die PDRN-Essenz in den Behälter.
3. Warte 5 Sekunden, bis sich das Pad in ein aufpolsterndes Kollagen-Gel verwandelt.
4. Trage es für einen beruhigenden und erfrischenden Effekt auf die gewünschten Stellen auf.";false;true;false
The Inkey List - Mildes Pha Peeling-gesichtswasser - toner Pha 100ml;https://media.sephora.eu/content/dam/digital/pim/published/T/THE_INKEY_LIST/555425/237795-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;was es ist: pha (polyhydroxysäure) ist ein mildes chemisches peeling für empfindliche haut.  was es bewirkt: the inkey list pha toner besteht aus großen molekülen und entfernt abgestorbene hautzellen von der hautoberfläche, während das produkt zugleich feuchtigkeit auf natürliche weise versiegelt.  hauptinhaltsstoffe:  - 3 % pha: hilft, die hautbeschaffenheit zu verbessern  - 3 % niacinamid: hilft, überschüssiges fett zu reduzieren und einen ungleichmäßigen hautton zu verbessern.  - aloe barbadensis-blattsaft: beruhigt die haut.erfahren sie mehr über clean at sephora [here]vegan : produkte aus natürlich gewonnenen inhaltsstoffen.  The Inkey List - Mildes pha peeling-gesichtswasser - -toner pha 100ml;9.95;THE INKEY LIST;Serum;;;;;
The Ordinary - Toner Mit 7 % Glykolsäure - Peeling-lotion - Direct Acids Toning Solution 240ml;https://media.sephora.eu/content/dam/digital/pim/published/T/THE_ORDINARY/502434/161697-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;glykolsäure ist eine alpha-hydroxysäure (aha), die die haut exfoliert.  dieses vegane tonic mit einer konzentration von 7 % bietet ein leichtes peeling, um den teint strahlender und klarer aussehen zu lassen.  diese formel verbessert langfristig zudem die hauttextur. Dieses produkt enthält ein derivat aus tasmanischen pfefferkörnern, um die reizungen zu reduzieren, die oft mit der verwendung von fruchtsäuren verbunden sind.vegan : produkte aus natürlich gewonnenen inhaltsstoffen.  The Ordinary - Toner mit 7 % glykolsäure - peeling-lotion - Direct acids toning solution 240ml;15.95;The Ordinary;Serum;;;;;
Beauty Of Joseon - Green Plum Refreshing Toner: Aha + Bha - Peelinglotion - refreshing Green Plum Toner;https://media.sephora.eu/content/dam/digital/pim/published/B/BEAUTY_OF_JOSEON/761486/365590-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;Ein sanftes und leichtes tonic, das abgestorbene hautzellen und überschüssigen talg entfernt, die nach der reinigung zurückbleiben können. Grünes pflaumenwasser (25 %) und mungbohnenextrakt (2 %) tragen dazu bei, die haut zu glätten und feuchtigkeit zu spenden. Die kombination aus glykolsäure (2 %) und salicylsäure (0,5 %) sorgt dafür, dass abgestorbene hautzellen morgens und abends entfernt werden, ohne die haut zu reizen.  Beauty Of Joseon - Green plum refreshing toner: aha + bha - peelinglotion - -refreshing green plum toner;11.95;Beauty Of Joseon;Serum;;;;;
Byoma - Hydrating Milky Toner - Soothing Toner - 150ml;https://media.sephora.eu/content/dam/digital/pim/published/B/BYOMA/719140/342128-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;diese milde und ultraberuhigende tonisierende lotion versorgt trockene haut mit feuchtigkeit und repariert dabei die hautschutzbarriere. Die milchige formel wirkt ab der ersten anwendung feuchtigkeitsspendend, lindernd und beruhigend und trägt dazu bei, die hautschutzbarriere im alltag zu stärken. die formel enthält unseren patentierten barrier lipid-komplex zusammen mit polyglutaminsäure und cica, die die hautschutzbarriere stärken, indem sie die feuchtigkeit in mehreren hautschichten binden und den transepidermischen wasserverlust minimieren. Die haut sieht sofort wie verwandelt aus und wirkt weich, geschmeidig und strahlend.die formel wurde dermatologisch getestet und bestätigt, ist nicht komedogen, alkohol- und parfümfrei, vegan und grausamkeitsfrei.die wichtigsten merkmale:- feuchtigkeitsspendendes tonikum, das trockene, ausgetrocknete und empfindliche haut beruhigt- patentierter barrier lipid-komplex, der zum wiederaufbau der hautschutzbarriere beiträgt- polyglutaminsäure und cica spenden tiefenwirksame feuchtigkeit und minimieren den transepidermischen wasserverlust- die haut wird sofort verwandelt und wirkt weich, geschmeidig und strahlend- dermatologisch getestete und bestätigte hautpflege- ohne alkohol und ohne parfüm- die formel ist mild genug, um im alltag verwendet zu werden- vegane und grausamkeitsfreie formel- recycelbare flaschenvegan : produkte aus natürlich gewonnenen inhaltsstoffen.  Byoma - Hydrating milky toner - soothing toner - -150ml;15.95;Byoma;Serum;;;;;
Kiehl's Since 1851 - Daily Refining - Milk-peel Toner - milk Peel Toner 200ml;https://media.sephora.eu/content/dam/digital/pim/published/K/KIEHLS/533839/225495-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;"Sanft genug für den täglichen gebrauch, verwöhnt unser milk-peel toner mit einem „peeling-effekt“ und lässt die haut dabei wie eine pflegende """"milch"""" regenerieren. Der zweifach wirkende exfolierende toner mit lipo-hydroxysäure und 23% mandelmilch, squalan und distelsamen öl, exfoliert die haut sanft und löst unreinheiten auf. Gleichzeitig füllt er den feuchtigkeitsgehalt der haut wieder auf, um einen reinen teint sowie ein glattes, angenehmes hautgefühl zu erzielen. Der toner wurde klinisch getestet, um die haut sanft von hautüberresten zu befreien, ohne irritationen zu verursachen. Er stellt den feuchtigkeitsgehalt wieder her und sorgt für ein hydratisiertes, angenehmes gefühl.  Kiehl's Since 1851 - Daily refining - milk-peel toner - -milk peel toner 200ml";77.45;Kiehl's Since 1851;Serum;;;;;
Restorative Sea Culture Hydrating Toner - Gesichtswasser;https://www.100percentpure.de/media/image/product/2402/lg/restorative-sea-culture-hydrating-toner-gesichtswasser.jpg;Das feuchtigkeitsspendende Gesichtswasser macht die Haut weich, füllt sie auf und versorgt sie mit Feuchtigkeit. Seine Basis bildet gelatinehaltiges Algin aus mineralstoffreichen Algen aus reinen, sauberen Gewässern.;40.5;100%pure;Serum;;;;;
Bioderma Hydrabio Tonique Gesichtswasser;https://www.versandapo.de/images/product_images/popup_images/09732526.jpg;Anwendungsgebiet von Bioderma Hydrabio Tonique GesichtswasserBioderma Hydrabio Tonique Gesichtswasser bereitet die Haut ideal auf die darauffolgende Feuchtigkeitspflege vor. KlÃ¤rt das Hautbild nach der Reinigung, entfernt KalkrÃ¼ckstÃ¤nde und reguliert den pH-Wert der Haut. Die Feuchtigkeitsversorgung der Haut wird nachhaltig gestÃ¤rkt. Hydrabio Tonique ist ideal geeignet bei feuchtigkeitsarmer, empfindlicher, trockener bis sehr trockener Haut.Wirkungsweise von Bioderma Hydrabio Tonique GesichtswasserDer patentierte Wirkstoff AQUAGENIUMTM (Pyrus Malus+ Vitamin B3) verbessert die Feuchtigkeitsversorgung der Haut nachhaltig und aktiviert die hauteigene Lipidproduktion. Die BIODERMA Zuckergrundlage D.A.F. ist eine Kombination aus drei biomimetischen Zuckern, die zusÃ¤tzlich Feuchtigkeit spenden, beruhigend wirken und die Toleranzschwelle der Haut erhÃ¶hen.Glycerin wirkt zudem feuchtigkeitsspendend. Hydrabio Tonique enthÃ¤lt wie alle BIODERMA Produkte 9-fach gereinigtes Wasser, welches dem Zellwasser in unseren Hautzellen sehr Ã¤hnlich und somit hÃ¶chst vertrÃ¤glich ist. Die Formulierung respektiert die Biologie der Haut und bringt sie nachhaltig in ihr natÃ¼rliches Gleichgewicht zurÃ¼ck.Wirkstoffe / Inhaltsstoffe / ZutatenInhaltsstoffe von Bioderma Hydrabio Tonique Gesichtswasser:AQUA / WATER / EAU, GLYCERIN, POLYSORBATE 20, DISODIUM EDTA,NIACINAMIDE, XYLITOL, ALLANTOIN, FRUCTOOLIGOSACCHARIDES,MANNITOL, HEXYLDECANOL, SODIUM HYDROXIDE, CITRIC ACID,RHAMNOSE, PYRUS MALUS (APPLE) SEED EXTRACT, BRASSICACAMPESTRIS (RAPESEED) STEROLS, TOCOPHEROL,CETRIMONIUMBROMIDE, FRAGRANCE (PARFUM). [BI 532]GegenanzeigenBei bekannter Ãberempfindlichkeit gegenÃ¼ber einem der oben genannten Inhaltsstoffe sollte dieses Produkt nicht angewendet werden.DosierungAnwendungsempfehlung von Bioderma Hydrabio Tonique Gesichtswasser:Zur Anwendung fÃ¼r das Gesicht und die Augenlider geeignet. Erwachsene und Jugendliche tragen Hydrabio Tonique tÃ¤glich morgens und abends a;14.79;Bioderma;Serum;;;;;
La Roche-Posay Effaclar Mizellen Reinigungsfluid, 200 ml Lotion;https://nbg1.your-objectstorage.com/inspirax-image-server-bucket/06609618_08.jpeg;hochwertige medizinische Hautpflege für empfindliche Haut Lotion zum Auftragen auf die Haut Dermokosmetik aus der Apotheke Hersteller: L'Oreal Deutschland GmbH Geschäftsbereich La Roche-Posay, Deutschland (Originalprodukt aus Deutschland) PZN: 06609618;19.26;La Roche-Posay;Serum;;;;;
Laneige - Cream Skin Cerapeptide - Toner & Moisturizer - cream Skin Toner & Moisturizer;https://media.sephora.eu/content/dam/digital/pim/published/L/LANEIGE/731540/363953-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;Ein hybrides 2-in-1-produkt mit innovativer und leichter textur, das creme und gesichtswasser kombiniert und die haut mit reichhaltiger, intensiver feuchtigkeit versorgt. Angereichert mit cerapeptid, das die haut intensiv nährt, sichtlich strafft und ihre feuchtigkeitsbarriere kräftigt.  Laneige - Cream skin cerapeptide - toner & moisturizer - -cream skin toner & moisturizer;32.95;Laneige;Serum;;;;;
NIVEA Pflegendes Gesichtswasser Trocken+Sens Haut, 200 ml Lösung;https://nbg1.your-objectstorage.com/inspirax-image-server-bucket/17624555_01.jpg;hochwertige Hautpflege zur Reinigung der Haut Lösung zur Anwendung auf der Haut hochwertige Markenkosmetik aus der Apotheke Hersteller: Beiersdorf AG, Deutschland (Originalprodukt aus Deutschland) PZN: 17624555;5.45;NIVEA;Serum;;;;;
NIVEA Erfrischendes Gesichtswass Norm. Haut Mischh, 200 ml Lösung;https://nbg1.your-objectstorage.com/inspirax-image-server-bucket/17624549_01.jpg;hochwertige Hautpflege zur Reinigung der Haut Lösung zur Anwendung auf der Haut hochwertige Markenkosmetik aus der Apotheke Hersteller: Beiersdorf AG, Deutschland (Originalprodukt aus Deutschland) PZN: 17624549;5.45;NIVEA;Serum;;;;;
Nuxe Very Rose Mizellenwasser;https://www.versandapo.de/images/product_images/popup_images/19498899.jpg;Anwendungsgebiet von Nuxe Very Rose MizellenwasserEntfernen Sie Make-up und reinigen Sie sanft Ihr Gesicht und Ihre Augen mit diesem beruhigenden Mizellenwasser.Nuxe Very Rose Mizellenwasser istÂ fÃ¼r alle Hauttypen formuliert.Wirkungsweise von Nuxe Very Rose MizellenwasserDie frische Formel entfernt Make-up und reinigt das Gesicht effektiv, wodurch die Haut weich, sofort mit Feuchtigkeit versorgt und beruhigt wird.Angereichert mit einem Rosenextrakt besteht Nuxe Very Rose Mizellenwasser zu 99% aus Inhaltsstoffen natÃ¼rlichen Ursprungs. Sein Duft mit zarten Rosennoten und seine frische, nicht klebrige Textur sorgen fÃ¼r Komfort und vermitteln ein sofortiges WohlgefÃ¼hl.Wirkstoffe / Inhaltsstoffe / ZutatenNuxe Very Rose Mizellenwasser enthÃ¤lt:Aqua/Water Glycerin Pentylene Glycol Polyglyceryl-6 Caprylate Polyglyceryl-4 Caprate Parfum/Fragrance Sodium Gluconate PhenoxyethanolCetrimonium Bromide Rose Flower Oil/Extract [N5805/B]GegenanzeigenBei bekannter Ãberempfindlichkeit gegenÃ¼ber einen der oben genannten Inhaltsstoffe sollte dieses Produkt nicht angewendet werden.DosierungAnwendungsempfehlung von Nuxe Very Rose Mizellenwasser:Ein Wattepad mit dem Mizellen-Reinigungswasser trÃ¤nken. Ãber das gesamte Gesicht und die Augen streichen, bis das Make-up vollstÃ¤ndig entfernt ist. Wiederholen Sie den Vorgang, bis das Wattepad sauber bleibt. Muss nicht abgewaschen werden. Abends zum Abschminken und morgens zum Reinigen anwenden.HinweiseSicherheitshinweis:Augenkontakt vermeiden.Nuxe Very Rose Mizellenwasser kÃ¶nnen in Ihrer Versandapotheke www.versandapo.de erworben werden.;14.79;Nuxe;Serum;;;;;
Soybean Toner;https://www.mystationary.de/media/52/e5/1d/1775877401/91665ce63300ce54460a0fc74ecae065a6cce7aa_MS_0063172_image_1_574862_soybean_toner_vyzivujici_pletove_tonikum_pro_suchou_a_dehydratovanou_.jpg?ts=1775877402;Round Lab Soybean Nourishing Toner;21.95;ROUND LAB;Serum;;;;;
ROUND LAB 1025 Dokdo Toner 100 ml;https://www.mystationary.de/media/84/49/9a/1775885409/3a5969da3bd581e42b881d34b50d840569ff9f9e_MS_0063176_image_1_574875_1025_dokdo_toner_exfoliacni_pletove_tonikum.jpg?ts=1775885412;Facial Toner;15.95;ROUND LAB;Serum;;;;;
Avene Hydrance Rich Hydrating Cream 40ml;https://www.mystationary.de/media/e4/54/9d/1775867691/ccf89cee8a0f0512c94318b38b36c304121771d2_MS_0065728_image_1_3282779390132.jpg?ts=1775867694;Hydrating Cream for dry and very dry skin;26.95;AVENE;Feuchtigkeitspflege;"THERMAL SPRING WATER ( AQUA), CAPRYLIC/CAPRIC TRIGLYCERIDE, GLYCERIN, BUTYROSPERMUM PARKII (SHEA) BUTTER (BUTYROSPERMUM PARKII BUTTER), CARTHAMUS TINCTORIUS (SAFFLOWER) SEED OIL (CARTHAMUS TINCTORIUS SEED OIL), BEHENYL ALCOHOL, SODIUM ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, WATER (AQUA)
";Verteile morgens und abends (oder auch nur einmal täglich) eine kleine Menge der Creme auf den Fingerspitzen und trage sie sanft auf Gesicht und Hals auf. Für optimale Ergebnisse wird eine regelmäßige Anwendung empfohlen.;True;True;True
Beauty Of Joseon - Dynasty Cream - Pflegecreme Mit Anti-aging-effekt - dynasty Cream;https://media.sephora.eu/content/dam/digital/pim/published/B/BEAUTY_OF_JOSEON/761490/365594-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;Besonders beliebt ist seit jeher dynasty cream, das erste produkt von beauty of joseon. Die creme mit fester textur kombiniert intensive feuchtigkeitsversorgung mit tiefenwirksamer pflege, sodass die haut auch nach mehrstündiger anwendung nicht austrocknet.eine vielseitig einsetzbare creme mit reis- und ginsengwasser, squalan und niacinamid zur förderung der gesundheit, zur hydratation und zum erhalt des gleichgewichts zwischen talgproduktion und hydratation der haut.die kräftige textur spendet feuchtigkeit und nährt tiefenwirksam.  Beauty Of Joseon - Dynasty cream - pflegecreme mit anti-aging-effekt - -dynasty cream;16.95;Beauty Of Joseon;Feuchtigkeitspflege;AQUA, GLYCERIN, HYDROGENATED POLYDECENE, 1,2-HEXANEDIOL, NIACINAMIDE, SQUALANE, BUTYLENE GLYCOL, PROPANEDIOL, BUTYLENE GLYCOL DICAPRYLATE/DICAPRATE, CETEARYL OLIVATE, SORBITAN OLIVATE, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP, COPOLYMER, XANTHAN GUM, PANAX GINSENG ROOT WATER, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, TROMETHAMINE, CARTHAMUS TINCTORIUS (SAFFLOWER) SEED OIL, HYDROGENATED COCONUT OIL, GLYCERYL ACRYLATE/ACRYLIC ACID COPOLYMER, ORYZA SATIVA (RICE) BRAN WATER, ETHYLHEXYLGLYCERIN, ADENOSINE, CAPRYLIC/CAPRIC TRIGLYCERIDE, DISODIUM EDTA, HYALURONIC ACID, HYDROLYZED HYALURONIC ACID, SODIUM HYALURONATE, HONEY EXTRACT, CERAMIDE NP, HYDROGENATED LECITHIN, COPTIS JAPONICA ROOT EXTRACT, RAPHANUS SATIVUS (RADISH) SEED EXTRACT, LYCIUM CHINENSE FRUIT EXTRACT, THEOBROMA CACAO (COCOA) SEED EXTRACT, PHELLINUS LINTEUS EXTRACT, DEXTRIN, SCUTELLARIA BAICALENSIS ROOT EXTRACT;Trage eine geeignete Menge dieser Creme am Ende deiner Hautpflegeroutine auf dein Gesicht auf. Klopfe sie mit den Fingern ein, um die Aufnahme zu erleichtern.;False;True;True
Byoma - Reichhaltige Feuchtigkeitscreme - moisturizing Rich Cream 50ml;https://media.sephora.eu/content/dam/digital/pim/published/B/BYOMA/633708/281322-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;diese reichhaltige, tief feuchtigkeitsspendende creme verschmilzt mit der haut, versorgt sie intensiv mit feuchtigkeit und verbessert die hautstruktur. Das ergebnis sind geschmeidige, pralle ergebnisse und eine gestärkte hautbarriere.   unser einzigartiger tri-ceramid-komplex (ceramide, cholesterin, fettsäuren) stärkt die hautbarriere und ist mit beruhigenden und reparierenden extrakten aus bakuchiol und shea angereichert. Sie stärkt die hautbarriere und bewahrt die feuchtigkeit bis zu 24 stunden. Wir haben den hauptwirkstoff bakuchiol aufgrund seiner fähigkeit ausgewählt, den teint und die textur zu verbessern, das erscheinungsbild von fältchen zu reduzieren und die haut aufzufüllen. Das ist die lösung für eine weiche, glatte, tief mit feuchtigkeit versorgte haut.   von dermatologen getestete und zugelassene pflegeprodukte, ölfrei, nicht komedogen, alkohol- und parfümfrei, vegan und frei von tierversuchen.vegan : produkte aus natürlich gewonnenen inhaltsstoffen.  Byoma - Reichhaltige feuchtigkeitscreme - -moisturizing rich cream 50ml;15.95;Byoma;Feuchtigkeitspflege;AQUA (CARRIER), GLYCERIN (HUMECTANTS), CAPRYLIC/CAPRIC TRIGLYCERIDE (SKIN-CONDITIONER), CETEARYL ALCOHOL (EMULSION STABILIZERS), BUTYROSPERMUM PARKII (SHEA) BUTTER (SKIN-CONDITIONER), CETEARYL OLIVATE (SURFACTANTS), SORBITAN OLIVATE (SURFACTANTS), DIPROPYLENE GLYCOL (SOLVENTS), HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER (VISCOSITY CONTROLLING), HYDROXYACETOPHENONE (ANTIOXIDANTS), CERAMIDE NP (SKIN-CONDITIONER), CHOLESTEROL (SKIN-CONDITIONER), PHYTOSPHINGOSINE (SKIN-CONDITIONER), CAPRYLYL GLYCOL (SKIN-CONDITIONER), BAKUCHIOL (ANTIOXIDANTS), PALMITIC ACID (EMOLLIENT), STEARIC ACID (SKIN-CONDITIONER), OLEIC ACID (SKIN-CONDITIONER), HYDROGENATED LECITHIN (EMULSIFIER), ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER (VISCOSITY CONTROLLING), TROMETHAMINE (PH ADJUSTERS), OLEA EUROPAEA (OLIVE) FRUIT OIL (ANTIOXIDANTS), ETHYLHEXYLGLYCERIN (SKIN-CONDITIONER), LACTIC ACID (PH ADJUSTERS), DISODIUM EDTA (CHELATING AGENTS), SORBITAN ISOSTEARATE (SURFACTANTS), DIPOTASSIUM GLYCYRRHIZATE (SKIN-CONDITIONER), CAPRYLHYDROXAMIC ACID (CHELATING AGENTS), TOCOPHEROL (ANTIOXIDANT);"Diese reichhaltige, tief feuchtigkeitsspendende Creme verschmilzt mit der Haut, versorgt sie intensiv mit Feuchtigkeit und verbessert die Hautstruktur. Das Ergebnis sind geschmeidige, pralle Ergebnisse und eine gestärkte Hautbarriere.

Unser einzigartiger Tri-Ceramid-Komplex (Ceramide, Cholesterin, Fettsäuren) stärkt die Hautbarriere und ist mit beruhigenden und reparierenden Extrakten aus Bakuchiol und Shea angereichert. Sie stärkt die Hautbarriere und bewahrt die Feuchtigkeit bis zu 24 Stunden. Wir haben den Hauptwirkstoff Bakuchiol aufgrund seiner Fähigkeit ausgewählt, den Teint und die Textur zu verbessern, das Erscheinungsbild von Fältchen zu reduzieren und die Haut aufzufüllen. Das ist die Lösung für eine weiche, glatte, tief mit Feuchtigkeit versorgte Haut.

Von Dermatologen getestete und zugelassene Pflegeprodukte, ölfrei, nicht komedogen, alkohol- und parfümfrei, vegan und frei von Tierquälerei.";True;True;True
Byoma - Feuchtigkeitscreme-gel - moisturizing Gel Cream 50ml;https://media.sephora.eu/content/dam/digital/pim/published/B/BYOMA/633707/281321-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;diese leichte, ölfreie feuchtigkeitscreme für die tägliche anwendung versorgt durstige haut effektiv und gezielt mit feuchtigkeit. Die einzigartige textur dieses cremegels zieht sofort ein, macht die haut weich und versorgt sie mit feuchtigkeit dank einer sorgfältig ausgewählten mischung aus wirkstoffen, die die hautbarriere stärken und langanhaltende ergebnisse erzielen. Die leichte, erfrischende textur eines gels wird mit der lang anhaltenden feuchtigkeitsversorgung einer creme kombiniert.   sie kombiniert unseren einzigartigen tri-ceramid-komplex (ceramide, cholesterin, fettsäuren), der die hautbarriere stärkt, mit führenden wirkstoffen wie niacinamid und grünem tee, die voller antioxidantien stecken und die wichtige funktion der hautbarriere unterstützen können. Diese feuchtigkeitsspendende gesichtslotion wurde entwickelt, um feuchtigkeit anzuziehen und zu binden, damit die zellen optimal funktionieren können. Sie reduziert rötungen und lindert entzündungen.   profitieren sie von einer universellen wirksamkeit für alle hauttypen, morgens und abends.   von dermatologen getestete und zugelassene pflegeprodukte, ölfrei, nicht komedogen, alkohol- und parfümfrei, vegan und frei von tierversuchen.vegan : produkte aus natürlich gewonnenen inhaltsstoffen.  Byoma - Feuchtigkeitscreme-gel - -moisturizing gel cream 50ml;15.95;Byoma;Feuchtigkeitspflege;AQUA (CARRIER), GLYCERIN (HUMECTANT), CAPRYLIC/CAPRIC TRIGLYCERIDE (SKIN-CONDITIONER), PENTAERYTHRITYL TETRAETHYLHEXANOATE (SKIN-CONDITIONER), POLYGLYCERYL-3 METHYLGLUCOSE DISTEARATE (EMOLLIENT), NIACINAMIDE (SKIN-CONDITIONER), CERAMIDE NP (SKIN-CONDITIONER), CHOLESTEROL (SKIN-CONDITIONER), PHYTOSPHINGOSINE (SKIN-CONDITIONER), CAMELLIA SINENSIS LEAF EXTRACT (ANTIOXIDANT), STEARIC ACID (SKIN-CONDITIONER), OLEIC ACID (SKIN-CONDITIONER), LACTIC ACID (PH ADJUSTER), HYDROGENATED LECITHIN (EMULSIFIER), CETEARYL ALCOHOL (EMULSION STABILIZER), PANTHENOL (SKIN-CONDITIONER), CARBOMER (VISCOSITY CONTROLLING), XANTHAN GUM (VISCOSITY CONTROLLING), TROMETHAMINE (PH ADJUSTER), 1,2-HEXANEDIOL (SOLVENT), CAPRYLYL GLYCOL (SKIN-CONDITIONER), HYDROXYACETOPHENONE (ANTIOXIDANT), CAPRYLHYDROXAMIC ACID (CHELATING AGENTS);Anwendungsempfehlung: Tragen Sie morgens und abends nach dem Serum 1 bis 2 Pumpstöße auf die gereinigte Haut auf. In die Haut einmassieren, bis sie vollständig eingezogen ist.;True;True;True
